Date,Rate,High (est),Low (est)
2003-02-28,1.07839,0.0,0.0
2003-02-27,1.07678,1.0896,1.0641
2003-02-26,1.07773,1.0903,1.0653
2003-02-25,1.07757,1.0908,1.0644
2003-02-24,1.07836,0.0,0.0
2003-02-21,1.07828,1.0906,1.0661
2003-02-20,1.0792,1.0918,1.0667
2003-02-19,1.07276,1.086,1.0596
2003-02-18,1.07074,1.0828,1.0588
2003-02-17,1.07544,1.0889,1.0622
2003-02-14,1.08094,0.0,0.0
2003-02-13,1.07928,1.0921,1.0666
2003-02-12,1.07242,1.0857,1.0593
2003-02-11,1.07342,1.0857,1.0613
2003-02-10,1.07713,1.0895,1.0649
2003-02-07,1.08305,1.0964,1.0698
2003-02-06,1.08209,1.0955,1.0689
2003-02-05,1.08271,1.0955,1.0701
2003-02-04,1.08424,0.0,0.0
2003-02-03,1.07749,0.0,0.0
2003-01-31,1.0784,0.0,0.0
2003-01-30,1.08211,1.0944,1.07
2003-01-29,1.08285,1.0948,1.071
2003-01-28,1.08348,0.0,0.0
2003-01-27,1.08476,1.0977,1.072
2003-01-24,1.08019,1.093,1.0676
2003-01-23,1.07439,1.0876,1.0614
2003-01-22,1.07282,1.0859,1.0599
2003-01-21,1.07073,1.0829,1.0587
2003-01-20,1.06768,1.0808,1.0547
2003-01-17,1.06505,1.0777,1.0526
2003-01-16,1.05937,1.0719,1.0469
2003-01-15,1.05517,1.0676,1.0429
2003-01-14,1.05499,0.0,0.0
2003-01-13,1.05537,0.0,0.0
2003-01-10,1.05378,1.0659,1.0418
2003-01-09,1.04898,1.0615,1.0366
2003-01-08,1.04635,0.0,0.0
2003-01-07,1.04373,1.0559,1.0317
2003-01-06,1.04491,0.0,0.0
2003-01-03,1.03961,1.0514,1.028
2003-01-02,1.0413,0.0,0.0
2003-01-01,1.04951,0.0,0.0
2002-12-31,1.04928,0.0,0.0
2002-12-30,1.04666,1.0597,1.0338
2002-12-27,1.04156,1.0543,1.029
2002-12-26,1.03553,1.0477,1.0235
2002-12-25,1.03123,0.0,0.0
2002-12-24,1.02849,0.0,0.0
2002-12-23,1.02648,1.0388,1.0143
2002-12-20,1.02706,1.0385,1.0158
2002-12-19,1.02708,0.0,0.0
2002-12-18,1.02718,1.0397,1.0148
2002-12-17,1.02645,1.0382,1.0148
2002-12-16,1.02284,1.0341,1.0117
2002-12-13,1.0213,1.0337,1.009
2002-12-12,1.01444,0.0,0.0
2002-12-11,1.00833,1.02,0.99678
2002-12-10,1.00916,0.0,0.0
2002-12-09,1.01028,0.0,0.0
2002-12-06,1.00663,1.0185,0.9949
2002-12-05,1.00083,0.0,0.0
2002-12-04,0.999043,1.0112,0.98706
2002-12-03,0.995732,0.0,0.0
2002-12-02,0.995732,0.0,0.0
2002-11-29,0.994435,1.0068,0.98223
2002-11-28,0.993081,1.0053,0.98106
2002-11-27,0.991566,1.0037,0.97959
2002-11-26,0.992655,1.0042,0.98124
2002-11-25,0.99357,0.0,0.0
2002-11-22,0.998853,0.0,0.0
2002-11-21,1.00144,1.0137,0.98932
2002-11-20,1.0022,1.0137,0.99079
2002-11-19,1.00501,1.0176,0.99261
2002-11-18,1.00859,0.0,0.0
2002-11-15,1.00767,1.0201,0.99535
2002-11-14,1.00523,1.0174,0.99316
2002-11-13,1.00887,1.0214,0.99648
2002-11-12,1.01172,0.0,0.0
2002-11-11,1.01145,1.0226,1.0004
2002-11-08,1.01171,1.024,0.99958
2002-11-07,1.00712,1.0196,0.99475
2002-11-06,1.00183,0.0,0.0
2002-11-05,0.999277,1.0108,0.98787
2002-11-04,0.997364,1.0087,0.98617
2002-11-01,0.994023,0.0,0.0
2002-10-31,0.987858,1.0001,0.97581
2002-10-30,0.98405,0.99603,0.97222
2002-10-29,0.983994,0.0,0.0
2002-10-28,0.981387,0.99228,0.97062
2002-10-25,0.976674,0.98845,0.96504
2002-10-24,0.977252,0.98833,0.9663
2002-10-23,0.97694,0.98833,0.96568
2002-10-22,0.976207,0.98728,0.96526
2002-10-21,0.973187,0.98454,0.96197
2002-10-18,0.971771,0.98257,0.96109
2002-10-17,0.975036,0.0,0.0
2002-10-16,0.981518,0.0,0.0
2002-10-15,0.98361,0.99572,0.97165
2002-10-14,0.987138,0.0,0.0
2002-10-11,0.986862,0.99796,0.97589
2002-10-10,0.987615,0.99869,0.97667
2002-10-09,0.985916,0.99809,0.97389
2002-10-08,0.980601,0.0,0.0
2002-10-07,0.981976,0.99396,0.97014
2002-10-04,0.982487,0.99412,0.97099
2002-10-03,0.98747,0.0,0.0
2002-10-02,0.985286,0.0,0.0
2002-10-01,0.984712,0.99593,0.97362
2002-09-30,0.984979,0.99609,0.97399
2002-09-27,0.979148,0.99118,0.96726
2002-09-26,0.97639,0.98777,0.96514
2002-09-25,0.978139,0.98925,0.96715
2002-09-24,0.98018,0.0,0.0
2002-09-23,0.979793,0.0,0.0
2002-09-20,0.983854,0.99529,0.97255
2002-09-19,0.983432,0.99467,0.97232
2002-09-18,0.976758,0.98863,0.96503
2002-09-17,0.972585,0.0,0.0
2002-09-16,0.970146,0.98089,0.95952
2002-09-13,0.975677,0.0,0.0
2002-09-12,0.97982,0.99194,0.96784
2002-09-11,0.975824,0.98797,0.96383
2002-09-10,0.976921,0.98887,0.96512
2002-09-09,0.980316,0.99235,0.96843
2002-09-06,0.985397,0.99688,0.97405
2002-09-05,0.992049,1.0033,0.98096
2002-09-04,0.994474,0.0,0.0
2002-09-03,0.991805,0.0,0.0
2002-09-02,0.983048,0.0,0.0
2002-08-30,0.983192,0.99462,0.97189
2002-08-29,0.982841,0.99458,0.97124
2002-08-28,0.980762,0.0,0.0
2002-08-27,0.978937,0.0,0.0
2002-08-26,0.97249,0.98406,0.96105
2002-08-23,0.971541,0.98251,0.96069
2002-08-22,0.973239,0.98492,0.96169
2002-08-21,0.980069,0.99212,0.96817
2002-08-20,0.978073,0.98948,0.9668
2002-08-19,0.979736,0.0,0.0
2002-08-16,0.983876,0.0,0.0
2002-08-15,0.981168,0.99287,0.96961
2002-08-14,0.98117,0.99301,0.96947
2002-08-13,0.981858,0.0,0.0
2002-08-12,0.975831,0.98728,0.96452
2002-08-09,0.969238,0.0,0.0
2002-08-08,0.969948,0.98174,0.9583
2002-08-07,0.971468,0.0,0.0
2002-08-06,0.971562,0.0,0.0
2002-08-05,0.982547,0.99353,0.97169
2002-08-02,0.985775,0.0,0.0
2002-08-01,0.982033,0.99394,0.97027
2002-07-31,0.979829,0.0,0.0
2002-07-30,0.98251,0.9945,0.97066
2002-07-29,0.983246,0.99444,0.97218
2002-07-26,0.993689,1.0049,0.98264
2002-07-25,1.00104,1.0126,0.98958
2002-07-24,0.992812,1.0046,0.9812
2002-07-23,0.996286,1.0074,0.98526
2002-07-22,1.01002,0.0,0.0
2002-07-19,1.01178,1.0239,0.99983
2002-07-18,1.00968,0.0,0.0
2002-07-17,1.00883,1.0205,0.9973
2002-07-16,1.00879,1.0206,0.99716
2002-07-15,0.998781,0.0,0.0
2002-07-12,0.990361,1.0026,0.97823
2002-07-11,0.988881,0.0,0.0
2002-07-10,0.990506,1.002,0.97917
2002-07-09,0.992563,1.0046,0.98068
2002-07-08,0.984397,0.99579,0.97314
2002-07-05,0.975704,0.98728,0.96426
2002-07-04,0.979836,0.99144,0.96837
2002-07-03,0.982654,0.99473,0.97072
2002-07-02,0.98819,1.0005,0.97604
2002-07-01,0.991653,0.0,0.0
2002-06-28,0.990568,0.0,0.0
2002-06-27,0.985362,0.0,0.0
2002-06-26,0.980175,0.99222,0.96827
2002-06-25,0.976095,0.98765,0.96467
2002-06-24,0.970667,0.98197,0.9595
2002-06-21,0.968882,0.0,0.0
2002-06-20,0.962276,0.9739,0.95079
2002-06-19,0.955261,0.0,0.0
2002-06-18,0.949112,0.95995,0.9384
2002-06-17,0.944848,0.95557,0.93424
2002-06-14,0.944885,0.0,0.0
2002-06-13,0.945419,0.0,0.0
2002-06-12,0.945419,0.95714,0.93384
2002-06-11,0.946886,0.0,0.0
2002-06-10,0.944384,0.95571,0.93319
2002-06-07,0.945403,0.95585,0.93507
2002-06-06,0.944748,0.95649,0.93315
2002-06-05,0.939931,0.0,0.0
2002-06-04,0.939931,0.95165,0.92836
2002-06-03,0.938496,0.9492,0.92792
2002-05-31,0.935297,0.0,0.0
2002-05-30,0.936605,0.9483,0.92505
2002-05-29,0.933134,0.94465,0.92175
2002-05-28,0.92583,0.9362,0.91558
2002-05-27,0.92079,0.93157,0.91013
2002-05-24,0.920917,0.0,0.0
2002-05-23,0.923048,0.93345,0.91276
2002-05-22,0.923602,0.93381,0.9135
2002-05-21,0.920325,0.93131,0.90947
2002-05-20,0.917607,0.0,0.0
2002-05-17,0.917607,0.92835,0.90699
2002-05-16,0.912162,0.92244,0.902
2002-05-15,0.908713,0.0,0.0
2002-05-14,0.905815,0.91696,0.89481
2002-05-13,0.912399,0.92337,0.90155
2002-05-10,0.912225,0.92237,0.90219
2002-05-09,0.907334,0.0,0.0
2002-05-08,0.90849,0.9186,0.89849
2002-05-07,0.916463,0.92656,0.90648
2002-05-06,0.917929,0.0,0.0
2002-05-03,0.912154,0.92247,0.90195
2002-05-02,0.904339,0.0,0.0
2002-05-01,0.90399,0.91494,0.89317
2002-04-30,0.901541,0.9118,0.8914
2002-04-29,0.903166,0.0,0.0
2002-04-26,0.900595,0.91155,0.88977
2002-04-25,0.896059,0.90696,0.88529
2002-04-24,0.89139,0.0,0.0
2002-04-23,0.889047,0.90003,0.8782
2002-04-22,0.890483,0.90036,0.88072
2002-04-19,0.891678,0.0,0.0
2002-04-18,0.890893,0.90167,0.88024
2002-04-17,0.887993,0.89903,0.8771
2002-04-16,0.881654,0.0,0.0
2002-04-15,0.879427,0.8897,0.86927
2002-04-12,0.880707,0.0,0.0
2002-04-11,0.882039,0.0,0.0
2002-04-10,0.880617,0.0,0.0
2002-04-09,0.878514,0.88841,0.86873
2002-04-08,0.876383,0.88629,0.86659
2002-04-05,0.878537,0.0,0.0
2002-04-04,0.878799,0.8893,0.86842
2002-04-03,0.880445,0.89084,0.87017
2002-04-02,0.879756,0.0,0.0
2002-04-01,0.877069,0.0,0.0
2002-03-29,0.871374,0.88172,0.86115
2002-03-28,0.871544,0.88226,0.86096
2002-03-27,0.874576,0.0,0.0
2002-03-26,0.8775,0.88736,0.86775
2002-03-25,0.877625,0.88752,0.86785
2002-03-22,0.878801,0.88965,0.86809
2002-03-21,0.883306,0.89366,0.87307
2002-03-20,0.884055,0.0,0.0
2002-03-19,0.882157,0.89245,0.87198
2002-03-18,0.882564,0.89303,0.87222
2002-03-15,0.88254,0.0,0.0
2002-03-14,0.88006,0.89049,0.86975
2002-03-13,0.87553,0.88639,0.8648
2002-03-12,0.874952,0.0,0.0
2002-03-11,0.874952,0.88486,0.86515
2002-03-08,0.877199,0.88747,0.86705
2002-03-07,0.88035,0.89035,0.87046
2002-03-06,0.875048,0.88476,0.86544
2002-03-05,0.871034,0.0,0.0
2002-03-04,0.86772,0.0,0.0
2002-03-01,0.866496,0.0,0.0
2002-02-28,0.867773,0.87853,0.85715
2002-02-27,0.865098,0.87573,0.8546
2002-02-26,0.865865,0.87631,0.85554
2002-02-25,0.871565,0.88186,0.86139
2002-02-22,0.873343,0.0,0.0
2002-02-21,0.869761,0.0,0.0
2002-02-20,0.872216,0.882,0.86254
2002-02-19,0.874411,0.88512,0.86384
2002-02-18,0.871685,0.8824,0.8611
2002-02-15,0.873692,0.0,0.0
2002-02-14,0.873145,0.88358,0.86283
2002-02-13,0.873101,0.88281,0.8635
2002-02-12,0.876187,0.88691,0.86559
2002-02-11,0.87468,0.88512,0.86436
2002-02-08,0.87214,0.88203,0.86236
2002-02-07,0.86989,0.88016,0.85974
2002-02-06,0.867635,0.87834,0.85706
2002-02-05,0.868912,0.0,0.0
2002-02-04,0.867577,0.87824,0.85704
2002-02-01,0.86045,0.87045,0.85057
2002-01-31,0.859521,0.0,0.0
2002-01-30,0.862856,0.87249,0.85333
2002-01-29,0.864137,0.0,0.0
2002-01-28,0.863827,0.87416,0.85362
2002-01-25,0.870435,0.0,0.0
2002-01-24,0.877603,0.88732,0.868
2002-01-23,0.881166,0.89133,0.87112
2002-01-22,0.885229,0.0,0.0
2002-01-21,0.883589,0.89343,0.87386
2002-01-18,0.882818,0.89338,0.87238
2002-01-17,0.88181,0.89154,0.87218
2002-01-16,0.883229,0.89399,0.8726
2002-01-15,0.887542,0.0,0.0
2002-01-14,0.893625,0.90394,0.88343
2002-01-11,0.891903,0.0,0.0
2002-01-10,0.891339,0.0,0.0
2002-01-09,0.892027,0.0,0.0
2002-01-08,0.893155,0.0,0.0
2002-01-07,0.893899,0.0,0.0
2002-01-04,0.896517,0.90679,0.88636
2002-01-03,0.901134,0.0,0.0
2002-01-02,0.898295,0.90834,0.88836
2002-01-01,0.890332,0.9002,0.88057
2001-12-31,0.889626,0.90041,0.87897
2001-12-28,0.88488,0.89587,0.87403
2001-12-27,0.881693,0.0,0.0
2001-12-26,0.879482,0.0,0.0
2001-12-25,0.878806,0.0,0.0
2001-12-24,0.881634,0.89157,0.87181
2001-12-21,0.892492,0.90256,0.88254
2001-12-20,0.900577,0.0,0.0
2001-12-19,0.901434,0.0,0.0
2001-12-18,0.902454,0.91301,0.89201
2001-12-17,0.902913,0.9139,0.89206
2001-12-14,0.899938,0.91011,0.88988
2001-12-13,0.894775,0.90526,0.88441
2001-12-12,0.896199,0.90736,0.88518
2001-12-11,0.891794,0.0,0.0
2001-12-10,0.890138,0.9012,0.87921
2001-12-07,0.89133,0.9015,0.88127
2001-12-06,0.892818,0.90368,0.88208
2001-12-05,0.889253,0.0,0.0
2001-12-04,0.890755,0.0,0.0
2001-12-03,0.893392,0.90404,0.88287
2001-11-30,0.893102,0.0,0.0
2001-11-29,0.888337,0.8987,0.87809
2001-11-28,0.886639,0.89731,0.8761
2001-11-27,0.882285,0.89201,0.87267
2001-11-26,0.879477,0.89012,0.86896
2001-11-23,0.878487,0.0,0.0
2001-11-22,0.878487,0.88839,0.8687
2001-11-21,0.880669,0.0,0.0
2001-11-20,0.881267,0.0,0.0
2001-11-19,0.880736,0.89137,0.87023
2001-11-16,0.883398,0.89379,0.87313
2001-11-15,0.882434,0.0,0.0
2001-11-14,0.882196,0.0,0.0
2001-11-13,0.885935,0.89591,0.87607
2001-11-12,0.894575,0.90464,0.88462
2001-11-09,0.894032,0.90428,0.8839
2001-11-08,0.894773,0.0,0.0
2001-11-07,0.896802,0.90667,0.88704
2001-11-06,0.896515,0.0,0.0
2001-11-05,0.899979,0.0,0.0
2001-11-02,0.902841,0.0,0.0
2001-11-01,0.901685,0.91224,0.89125
2001-10-31,0.901836,0.91187,0.89191
2001-10-30,0.904661,0.0,0.0
2001-10-29,0.899842,0.0,0.0
2001-10-26,0.892578,0.0,0.0
2001-10-25,0.893232,0.0,0.0
2001-10-24,0.892584,0.0,0.0
2001-10-23,0.891286,0.90207,0.88063
2001-10-22,0.894187,0.90484,0.88366
2001-10-19,0.900571,0.91156,0.88971
2001-10-18,0.90412,0.0,0.0
2001-10-17,0.905442,0.0,0.0
2001-10-16,0.908989,0.0,0.0
2001-10-15,0.908989,0.91917,0.89892
2001-10-12,0.907244,0.91836,0.89626
2001-10-11,0.905564,0.91616,0.89509
2001-10-10,0.911931,0.0,0.0
2001-10-09,0.91611,0.92752,0.90484
2001-10-08,0.919599,0.92992,0.90939
2001-10-05,0.918176,0.0,0.0
2001-10-04,0.916229,0.92659,0.90598
2001-10-03,0.915965,0.9267,0.90535
2001-10-02,0.918427,0.92984,0.90715
2001-10-01,0.914128,0.0,0.0
2001-09-28,0.912569,0.92375,0.90152
2001-09-27,0.919836,0.93029,0.9095
2001-09-26,0.923294,0.0,0.0
2001-09-25,0.920348,0.93161,0.90922
2001-09-24,0.915011,0.92551,0.90463
2001-09-21,0.919043,0.0,0.0
2001-09-20,0.92761,0.0,0.0
2001-09-19,0.92761,0.9385,0.91684
2001-09-18,0.926835,0.93743,0.91636
2001-09-17,0.923126,0.93431,0.91207
2001-09-14,0.916007,0.0,0.0
2001-09-13,0.909041,0.0,0.0
2001-09-12,0.909758,0.0,0.0
2001-09-11,0.908873,0.91887,0.89898
2001-09-10,0.902199,0.91316,0.89137
2001-09-07,0.90333,0.91395,0.89284
2001-09-06,0.892057,0.0,0.0
2001-09-05,0.887088,0.0,0.0
2001-09-04,0.896027,0.0,0.0
2001-09-03,0.909129,0.92044,0.89795
2001-08-31,0.913323,0.92383,0.90293
2001-08-30,0.914216,0.92513,0.90343
2001-08-29,0.910497,0.92164,0.89949
2001-08-28,0.911548,0.92204,0.90118
2001-08-27,0.912367,0.92357,0.9013
2001-08-24,0.913914,0.0,0.0
2001-08-23,0.914736,0.92573,0.90387
2001-08-22,0.915598,0.92567,0.90563
2001-08-21,0.915835,0.0,0.0
2001-08-20,0.915526,0.92626,0.90492
2001-08-17,0.916027,0.92613,0.90603
2001-08-16,0.912876,0.92299,0.90287
2001-08-15,0.909169,0.0,0.0
2001-08-14,0.900961,0.0,0.0
2001-08-13,0.896058,0.0,0.0
2001-08-10,0.893126,0.9032,0.88316
2001-08-09,0.887592,0.89764,0.87766
2001-08-08,0.879285,0.8902,0.86851
2001-08-07,0.879356,0.0,0.0
2001-08-06,0.88271,0.0,0.0
2001-08-03,0.883877,0.0,0.0
2001-08-02,0.882864,0.89263,0.8732
2001-08-01,0.878962,0.88875,0.86929
2001-07-31,0.875213,0.88607,0.86449
2001-07-30,0.875443,0.88519,0.86581
2001-07-27,0.877212,0.88804,0.86652
2001-07-26,0.878638,0.0,0.0
2001-07-25,0.878969,0.88988,0.86819
2001-07-24,0.874016,0.8848,0.86336
2001-07-23,0.870056,0.0,0.0
2001-07-20,0.871485,0.0,0.0
2001-07-19,0.871861,0.88172,0.86211
2001-07-18,0.867988,0.87856,0.85754
2001-07-17,0.857662,0.86743,0.84801
2001-07-16,0.854784,0.0,0.0
2001-07-13,0.854306,0.86422,0.84451
2001-07-12,0.855881,0.0,0.0
2001-07-11,0.857948,0.8679,0.84812
2001-07-10,0.85307,0.86293,0.84333
2001-07-09,0.847935,0.85819,0.8378
2001-07-06,0.843448,0.0,0.0
2001-07-05,0.841012,0.0,0.0
2001-07-04,0.847817,0.0,0.0
2001-07-03,0.848898,0.0,0.0
2001-07-02,0.847859,0.85746,0.83837
2001-06-29,0.847465,0.0,0.0
2001-06-28,0.850702,0.0,0.0
2001-06-27,0.861492,0.87129,0.8518
2001-06-26,0.862036,0.8725,0.85169
2001-06-25,0.858464,0.86876,0.84829
2001-06-22,0.856379,0.86706,0.84583
2001-06-21,0.855285,0.0,0.0
2001-06-20,0.854562,0.0,0.0
2001-06-19,0.856777,0.86736,0.84633
2001-06-18,0.861651,0.87127,0.85214
2001-06-15,0.861714,0.87151,0.85203
2001-06-14,0.858833,0.86863,0.84915
2001-06-13,0.853725,0.86431,0.84327
2001-06-12,0.848951,0.0,0.0
2001-06-11,0.846175,0.0,0.0
2001-06-08,0.850381,0.0,0.0
2001-06-07,0.84973,0.0,0.0
2001-06-06,0.851013,0.0,0.0
2001-06-05,0.851341,0.86185,0.84096
2001-06-04,0.846886,0.85645,0.83743
2001-06-01,0.847389,0.85719,0.8377
2001-05-31,0.850307,0.0,0.0
2001-05-30,0.85609,0.86607,0.84622
2001-05-29,0.856082,0.86666,0.84564
2001-05-28,0.860128,0.0,0.0
2001-05-25,0.859378,0.87009,0.8488
2001-05-24,0.85708,0.86707,0.8472
2001-05-23,0.859758,0.87008,0.84955
2001-05-22,0.870063,0.0,0.0
2001-05-21,0.878356,0.88855,0.86827
2001-05-18,0.881019,0.89142,0.87074
2001-05-17,0.882908,0.89354,0.8724
2001-05-16,0.881213,0.0,0.0
2001-05-15,0.876968,0.8875,0.86656
2001-05-14,0.875509,0.0,0.0
2001-05-11,0.878639,0.88839,0.86899
2001-05-10,0.882892,0.0,0.0
2001-05-09,0.884533,0.0,0.0
2001-05-08,0.886179,0.0,0.0
2001-05-07,0.89154,0.0,0.0
2001-05-04,0.892488,0.0,0.0
2001-05-03,0.891406,0.0,0.0
2001-05-02,0.893014,0.90386,0.8823
2001-05-01,0.890462,0.0,0.0
2001-04-30,0.888534,0.89952,0.87768
2001-04-27,0.895634,0.90585,0.88553
2001-04-26,0.90079,0.0,0.0
2001-04-25,0.895337,0.0,0.0
2001-04-24,0.895506,0.90632,0.88482
2001-04-23,0.89992,0.91112,0.88885
2001-04-20,0.900673,0.91087,0.89058
2001-04-19,0.892199,0.0,0.0
2001-04-18,0.88417,0.0,0.0
2001-04-17,0.883995,0.89399,0.87411
2001-04-16,0.887514,0.89784,0.87731
2001-04-13,0.889693,0.9004,0.87911
2001-04-12,0.890244,0.90032,0.88028
2001-04-11,0.887512,0.89849,0.87667
2001-04-10,0.891043,0.90204,0.88018
2001-04-09,0.89935,0.0,0.0
2001-04-06,0.899887,0.0,0.0
2001-04-05,0.897011,0.0,0.0
2001-04-04,0.899592,0.90975,0.88955
2001-04-03,0.890334,0.90087,0.87992
2001-04-02,0.879424,0.0,0.0
2001-03-30,0.88038,0.89081,0.87007
2001-03-29,0.884093,0.89474,0.87357
2001-03-28,0.889131,0.0,0.0
2001-03-27,0.894397,0.0,0.0
2001-03-26,0.893649,0.0,0.0
2001-03-23,0.889013,0.0,0.0
2001-03-22,0.890576,0.90136,0.87992
2001-03-21,0.900963,0.0,0.0
2001-03-20,0.904777,0.91491,0.89476
2001-03-19,0.897721,0.90822,0.88735
2001-03-16,0.897533,0.0,0.0
2001-03-15,0.90405,0.0,0.0
2001-03-14,0.912553,0.92278,0.90244
2001-03-13,0.920499,0.93063,0.91048
2001-03-12,0.930798,0.94214,0.91959
2001-03-09,0.93233,0.0,0.0
2001-03-08,0.931081,0.0,0.0
2001-03-07,0.93151,0.94286,0.9203
2001-03-06,0.932592,0.0,0.0
2001-03-05,0.931716,0.0,0.0
2001-03-02,0.933195,0.94454,0.92199
2001-03-01,0.927194,0.0,0.0
2001-02-28,0.921385,0.0,0.0
2001-02-27,0.915534,0.926,0.90519
2001-02-26,0.914444,0.92558,0.90344
2001-02-23,0.914156,0.0,0.0
2001-02-22,0.907045,0.91765,0.89656
2001-02-21,0.910212,0.92046,0.90008
2001-02-20,0.915609,0.92593,0.90541
2001-02-19,0.919242,0.92953,0.90907
2001-02-16,0.911228,0.92188,0.9007
2001-02-15,0.909805,0.0,0.0
2001-02-14,0.919071,0.0,0.0
2001-02-13,0.925236,0.0,0.0
2001-02-12,0.929423,0.0,0.0
2001-02-09,0.92304,0.0,0.0
2001-02-08,0.922734,0.93313,0.91245
2001-02-07,0.929372,0.9406,0.91827
2001-02-06,0.933016,0.0,0.0
2001-02-05,0.937551,0.0,0.0
2001-02-02,0.937606,0.9481,0.92723
2001-02-01,0.93904,0.0,0.0
2001-01-31,0.93285,0.94334,0.92247
2001-01-30,0.92287,0.0,0.0
2001-01-29,0.920112,0.0,0.0
2001-01-26,0.923552,0.0,0.0
2001-01-25,0.923552,0.93443,0.91281
2001-01-24,0.927381,0.93881,0.9161
2001-01-23,0.938115,0.94949,0.92688
2001-01-22,0.937683,0.94869,0.92681
2001-01-19,0.938948,0.0,0.0
2001-01-18,0.941096,0.0,0.0
2001-01-17,0.937238,0.0,0.0
2001-01-16,0.941812,0.0,0.0
2001-01-15,0.946103,0.95667,0.93566
2001-01-12,0.952049,0.96292,0.9413
2001-01-11,0.946616,0.95708,0.93627
2001-01-10,0.940097,0.95122,0.9291
2001-01-09,0.946403,0.95686,0.93606
2001-01-08,0.952174,0.96296,0.94151
2001-01-05,0.955029,0.0,0.0
2001-01-04,0.942466,0.95363,0.93143
2001-01-03,0.9372,0.0,0.0
2001-01-02,0.947469,0.959,0.93608
2001-01-01,0.941962,0.0,0.0
2000-12-29,0.937233,0.0,0.0
2000-12-28,0.929988,0.94115,0.91895
2000-12-27,0.931123,0.942,0.92037
2000-12-26,0.929631,0.94022,0.91917
2000-12-25,0.924944,0.93622,0.9138
2000-12-22,0.920999,0.0,0.0
2000-12-21,0.913551,0.9246,0.90264
2000-12-20,0.904491,0.91538,0.89373
2000-12-19,0.89461,0.0,0.0
2000-12-18,0.894309,0.90512,0.88362
2000-12-15,0.893666,0.90363,0.88381
2000-12-14,0.885557,0.89566,0.87557
2000-12-13,0.877512,0.88834,0.86681
2000-12-12,0.878129,0.88853,0.86785
2000-12-11,0.878213,0.88847,0.86808
2000-12-08,0.884396,0.89424,0.87466
2000-12-07,0.890632,0.0,0.0
2000-12-06,0.887157,0.0,0.0
2000-12-05,0.883577,0.89454,0.87275
2000-12-04,0.885447,0.0,0.0
2000-12-01,0.876469,0.88705,0.86601
2000-11-30,0.867122,0.87765,0.85672
2000-11-29,0.857259,0.86752,0.84712
2000-11-28,0.85458,0.0,0.0
2000-11-27,0.846719,0.85623,0.83732
2000-11-24,0.83842,0.0,0.0
2000-11-23,0.840703,0.0,0.0
2000-11-22,0.84671,0.0,0.0
2000-11-21,0.84671,0.0,0.0
2000-11-20,0.850286,0.85983,0.84085
2000-11-17,0.849322,0.85957,0.8392
2000-11-16,0.854332,0.86378,0.84499
2000-11-15,0.857694,0.0,0.0
2000-11-14,0.858634,0.86927,0.84812
2000-11-13,0.859944,0.87029,0.84972
2000-11-10,0.862376,0.87312,0.85177
2000-11-09,0.862662,0.87333,0.85212
2000-11-08,0.857534,0.86744,0.84774
2000-11-07,0.860851,0.87158,0.85025
2000-11-06,0.863497,0.87314,0.85396
2000-11-03,0.863878,0.87361,0.85425
2000-11-02,0.859914,0.0,0.0
2000-11-01,0.856363,0.0,0.0
2000-10-31,0.846055,0.85616,0.83607
2000-10-30,0.840871,0.85073,0.83113
2000-10-27,0.836347,0.84627,0.82654
2000-10-26,0.828923,0.0,0.0
2000-10-25,0.831517,0.84097,0.82217
2000-10-24,0.836593,0.84655,0.82676
2000-10-23,0.837677,0.84802,0.82746
2000-10-20,0.842001,0.85174,0.83237
2000-10-19,0.841961,0.85232,0.83173
2000-10-18,0.845124,0.8553,0.83507
2000-10-17,0.853211,0.0,0.0
2000-10-16,0.851975,0.86138,0.84267
2000-10-13,0.857219,0.0,0.0
2000-10-12,0.865086,0.0,0.0
2000-10-11,0.87039,0.0,0.0
2000-10-10,0.870374,0.0,0.0
2000-10-09,0.868508,0.87896,0.85818
2000-10-06,0.872037,0.88203,0.86216
2000-10-05,0.876594,0.88725,0.86606
2000-10-04,0.87626,0.0,0.0
2000-10-03,0.878872,0.88948,0.86839
2000-10-02,0.879145,0.88956,0.86885
2000-09-29,0.880823,0.0,0.0
2000-09-28,0.880823,0.89158,0.8702
2000-09-27,0.883174,0.89301,0.87345
2000-09-26,0.879711,0.8903,0.86924
2000-09-25,0.875809,0.88607,0.86567
2000-09-22,0.871396,0.88208,0.86084
2000-09-21,0.854599,0.0,0.0
2000-09-20,0.849568,0.85982,0.83944
2000-09-19,0.852284,0.86173,0.84295
2000-09-18,0.853979,0.0,0.0
2000-09-15,0.858281,0.86856,0.84812
2000-09-14,0.863291,0.8739,0.85281
2000-09-13,0.86021,0.86991,0.85062
2000-09-12,0.861347,0.87155,0.85126
2000-09-11,0.863178,0.87304,0.85343
2000-09-08,0.870576,0.88018,0.86108
2000-09-07,0.871855,0.88147,0.86235
2000-09-06,0.877813,0.8886,0.86715
2000-09-05,0.893609,0.0,0.0
2000-09-04,0.899041,0.91001,0.8882
2000-09-01,0.895693,0.90588,0.88562
2000-08-31,0.889956,0.90107,0.87898
2000-08-30,0.893055,0.0,0.0
2000-08-29,0.895753,0.0,0.0
2000-08-28,0.901167,0.91166,0.89079
2000-08-25,0.902279,0.0,0.0
2000-08-24,0.901689,0.0,0.0
2000-08-23,0.898686,0.0,0.0
2000-08-22,0.898845,0.0,0.0
